Selección;Trabajo;Desc. Actuación;Desc. Estado HIPPO Trabajo;Contador de plazo legal;Número de Reclamaciones;Cod. Base/Centro;Actuación;Etiquetas EC;F.I. Ejecucion Trabajo;F.F. Ejecucion Trabajo;SGT Nombre Supervisor;Último Comentario;Desc. Plazo Legal Ejec. (C);Estado ATOM;Inst.Particular FECHAS;Inst.Particular Fechas DEFECTOS;Contenido Obra;Desc. Base/Centro;Desc. Estado SSNN Actuación;Desc. Estado HIPPO Actuación;Empresa Colaboradora;Desc. Estado SSNN Trabajo;F.I. Ejecucion Actuación;F.F. Ejecucion Actuación;Imp. Mat. Cont. Incurr. Trabajo (C);Imp. Mat. Cont. Compr. Trabajo (C);Imp. Mat. Cont. Prev. Cierre Trabajo (C);Imp. Mat. Emp. Incurr. Trabajo (C);Imp. Mat. Emp. Compr. Trabajo (C);Imp. Mat. Emp. Prev. Cierre Trabajo (C);Imp. MO Cont. Incurr. Trabajo (C);Imp. MO Cont. Compr. Trabajo (C);Imp. MO Cont. Prev. Cierre Trabajo (C);Imp. Incurr. Trabajo (C);Imp. Compr. Trabajo (C);Imp. Prev. Cierre Trabajo (C);Inst. Sup. CT (Act);Inst. Sup. SUB (Act);Inst. Sup. LMT (Act);Inst. Sup. LAT (Act);SGM Procedencia;SGM Nivel 1;SGM Nivel 2;SGM Nivel 3;SGM Responsable;SGM Solicitante;SGM Tipo Adjudicación;Municipio;SGT Desc. Tipo Adjudicacion;SGT Nombre Tipo Obra;SGT Prov. servicio SI/NO (C);SGT Plazo Legal Ejec.;SGT F. Cobro;SGT F. PS;SGT F. Replan.;SGT F. RTE;SGT F. Alta;SGT F. Pres.;SGT F. Adjudicacion;SGM Obs. trabajo;SGM Imp. OT/ES;Empresa colaboradora OT;Brigada;F.I. Real Ejecución Trabajo;F.F. Real Ejecución Trabajo;Grupo Gestion;Marca Exportación;Desc. Trabajo;F. Límite Lote;Última aparición Trabajo;F.F Tram Ejecución;TR7;Observaciones;Material Campañas;Fecha límite legal ejecución;Incurr. Actuación Ej N (C);PdC Actuación Ej N;SGM H-H Trabajo Normal Prev.;SGM Imp. Solicitud;Fase Actuación;Fecha Ejecutable;Fecha Última Entrada;User Id Última Entrada;Fecha Última Planificación;Causa exclus. última PLA;Número de Comentarios;Cod. Pedido Concertado;Fecha Primer Cierre Prog.;Fecha Último Cierre Prog.;Prioridad UFD;Intensidad Supervision;Material Singular;Gasto/Inv. (C);Causa de Desprogramación;Imp. Actuación (C);Imp. MO Actuación (C);Responsable (C);Criterio de asignación;Obra civil;Agendado Por;Exclusiones REPLA; ORG. Inst. Particular Fecha;TIPO Inst.Particular DEFECTOS;Zona Delegación;Delegación;Fecha Alta;Próxima caducidad de trámite;Trámite Caducado;nº programaciones;Fecha Última Ejecutabilidad;Nº Reportes;Nº Reportes CSS;Nº Reportes ANOM;NDO Formal;MTTO Correctivo Urgente;Sistema Origen;GDA Cod. Solicitud;GDA Tipo Actuación;GDA Clase Actividad;GDA Estado Solicitud;GDA Tipo Instalación;GDA Nivel Tensión;Tipo red (C);Nº de STOPs;Fecha Último STOP;Expediente Digital;Causa Reagendado Trabajo;Coeficiente TTA;Agrupación TERed;Coordinador SyS;F. F. Log Ejecución;Bloqueado por Migración;Agrupadora;Código de Expediente Inicial;Motivo de Cancelación;Ejecutabilidad Parcial;Provincia;Distrito;Nº Trabajos Ejec. Parcial;Incurrido Ej N Trabajo;PdC Ej N Trabajo;Razon Revisa;Estado Interno PLA;Alerta Trabajo;Estado Propuesto OT;Ejecutable
FALSE;918223070346.1;RET.: PICO ARTILLEROS, 210 MADRID;REPROGRAMAR;0;;9182;9,18223E+11;STOP;02/09/2024;25/09/2024;CENTRO DE TELEGESTIO;INSTALACIÓN DE ENLACE SIN REALIZAR. CARECE DE CAJA GENERAL DE PROTECCIÓN (CGP), LINEA GENERAL DE ALIMENTACIÓN Y CENTRALIZACIÓN DE CONTADORES;;PENDIENTE CONTRATA: GEOPORTAL;05/04/2024;;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;02/09/2024;25/09/2024;0,00 €;307,55 €;307,55 €;0,00 €;267,63 €;267,63 €;0,00 €;1.016,07 €;1.016,07 €;0,00 €;1.591,25 €;1.591,25 €;;;;;;;;;;;;MADRID;CONCERTADO;MODIFICACION DE INSTALACI;SI;0;02/11/2023;;29/11/2023;;02/11/2023;02/11/2023;28/11/2023;;;EIFFAGE;;;;GG1;TRUE;RET.: PICO ARTILLEROS, 210 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;25/11/2023;14/03/2024;2885;25/11/2023;;4;5624000070;27/11/2023;27/11/2023;MEDIA;;FALSE;I;Anomalías instalación cliente;1.591,25 €;1.016,07 €;Victor Fernandez Alvarez;;;90071052;;PZE;;CEN;MADRID                                            ;04/11/2023;24/05/2024;;1;25/11/2023;1;;1;;FALSE;SGT;;;;;;;RED MT/BT;;;FALSE;;FALSE;;NO APLICA;;FALSE;DESPLAZAMIENTOS DE RED ELECTRICIDAD;;;FALSE;MADRID;MORATALAZ;;0;1591,25;;;;;TRUE
FALSE;918223040264.1;P.S.: MENDEZ ALVARO, 55 MADRID;PEND.INST.PART;0;7;9182;9,18223E+11;;05/04/2024;16/04/2024;;;Necesidad de ampliar la red BT.;;30/04/2024;03/11/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;05/04/2024;16/04/2024;0,00 €;99,15 €;99,15 €;0,00 €;0,00 €;0,00 €;0,00 €;302,15 €;302,15 €;0,00 €;401,30 €;401,30 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;03/11/2023;;;;03/11/2023;03/11/2023;;;;EIFFAGE;;;;GG1;FALSE;P.S.: MENDEZ ALVARO, 55 MADRID-1;;12/04/2024;;1;;FALSE;18/12/2023;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;18/11/2023;04/11/2023;;16/03/2024;;0;;;;ALTA;5;FALSE;I;;401,30 €;302,15 €;;TTD;FALSE;;;PZE;OR;CEN;MADRID                                            ;04/11/2023;17/05/2024;;;18/11/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;401,3;;;;;TRUE
FALSE;418419060207.1;P.S.: PUERTA DEL SOL, 10 MADRID;EJECUTADO;80;6;9182;4,18419E+11;CERRAR EN PROGRAMACIÓN;03/04/2024;08/04/2024;HERNANDEZ GARDUÑO DANIEL;EJECUTADO;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;PENDIENTE CONTRATA: GEOPORTAL;30/11/2023;07/10/2022;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;03/04/2024;19/04/2024;0,00 €;0,00 €;0,00 €;0,00 €;38.887,20 €;38.887,20 €;0,00 €;4.853,92 €;4.853,92 €;0,00 €;43.741,12 €;43.741,12 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;80;06/11/2023;;07/11/2023;;07/10/2022;07/10/2022;06/11/2023;;;EIFFAGE;;03/04/2024;08/04/2024;GG1;TRUE;P.S.: PUERTA DEL SOL, 10 MADRID-1;;12/04/2024;;0;;FALSE;19/02/2024;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;29/07/2023;18/09/2023;3017;21/11/2023;;3;5624000070;26/03/2024;26/03/2024;ALTA;;TRUE;I;;44.358,58 €;5.471,38 €;HERNANDEZ GARDUÑO DANIEL;;FALSE;90076143;ET-AM-MF;PZE;OR;CEN;MADRID                                            ;07/10/2022;25/07/2024;SI;1;18/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;25/05/2023;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;CENTRO;;0;43741,12;;;;;TRUE
FALSE;918223070233.1;P.S.: CELENQUE, 0001 MADRID;PROGRAMADO;18;;9182;9,18223E+11;CERRAR EN PROGRAMACIÓN;08/04/2024;10/05/2024;CENTRO DE TELEGESTIO;18/03/24 Pte de replanteo en campo;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;04/08/2023;06/11/2023;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;08/04/2024;10/05/2024;0,00 €;333,32 €;333,32 €;0,00 €;1.844,28 €;1.844,28 €;0,00 €;14.587,21 €;14.587,21 €;0,00 €;16.764,81 €;16.764,81 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;06/11/2023;;19/03/2024;;06/11/2023;06/11/2023;19/03/2024;;;EIFFAGE;;;;GG1;TRUE;P.S.: CELENQUE, 0001 MADRID-1;;12/04/2024;;0;;FALSE;16/04/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;17/03/2024;06/11/2023;;08/11/2023;;1;5624000070;18/03/2024;18/03/2024;ALTA;5;FALSE;I;;16.764,81 €;14.587,21 €;Javier Zamorano Jiménez;TTD;FALSE;90088728;;PZE;OR;CEN;MADRID                                            ;01/08/2023;15/09/2024;;1;17/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;04/08/2023;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;CENTRO;;0;16764,81;;;;;TRUE
FALSE;918223070170.1;RET.: ARROYO FONTARRON, 333 MADRID;PROGRAMADO;0;;9182;9,18223E+11;STOP;26/02/2024;29/03/2024;CENTRO DE TELEGESTIO;Falta por instalar la CGP;;PENDIENTE CONTRATA: GEOPORTAL;;;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;26/02/2024;29/03/2024;0,00 €;170,61 €;170,61 €;0,00 €;69,68 €;69,68 €;0,00 €;646,76 €;646,76 €;0,00 €;887,05 €;887,05 €;;;;;;;;;;;;MADRID;CONCERTADO;MODIFICACION DE INSTALACI;SI;0;06/11/2023;;22/12/2023;;06/11/2023;06/11/2023;22/12/2023;;;EIFFAGE;;;;GG1;TRUE;RET.: ARROYO FONTARRON, 333 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;16/12/2023;06/11/2023;;16/12/2023;ET-AM;2;5624000070;21/12/2023;21/12/2023;MEDIA;;FALSE;I;;887,05 €;646,76 €;Santiago Alvarez Dominguez;;;90088728;ET-AM;;;CEN;MADRID                                            ;06/11/2023;15/06/2024;;1;16/12/2023;1;;1;;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;DESPLAZAMIENTOS DE RED ELECTRICIDAD;;;FALSE;MADRID;MORATALAZ;;0;887,05;;;;;TRUE
FALSE;918223100116.1;RET.: CORDEL DE PAVONES, 40 MADRID;REPROGRAMAR;0;1;9182;9,18223E+11;;22/07/2024;14/08/2024;CENTRO DE TELEGESTIO;11/12 Obra ejecutable, solicitar licencia;;PENDIENTE CONTRATA: GEOPORTAL;14/12/2023;;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;22/07/2024;14/08/2024;0,00 €;110,48 €;110,48 €;0,00 €;109,34 €;109,34 €;0,00 €;1.105,94 €;1.105,94 €;0,00 €;1.325,76 €;1.325,76 €;;;;;;;;;;;;MADRID;CONCERTADO;MODIFICACION DE INSTALACI;SI;0;06/11/2023;;29/11/2023;;06/11/2023;06/11/2023;28/11/2023;;;EIFFAGE;;;;GG1;TRUE;RET.: CORDEL DE PAVONES, 40 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;25/11/2023;14/03/2024;2885;25/11/2023;;2;5624000070;27/11/2023;27/11/2023;ALTA;;FALSE;I;Trabajo en red reprogramado;1.325,76 €;1.105,94 €;Francisco Javier De Pablos Cecilia;;;90071052;;PZE;;CEN;MADRID                                            ;06/11/2023;24/05/2024;;1;25/11/2023;4;;1;;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;DESPLAZAMIENTOS DE RED ELECTRICIDAD;;;FALSE;MADRID;VICÁLVARO;;0;1325,76;;;;;TRUE
FALSE;918223100172.1;P.S.: ALCALDE PEDRO GUTIERREZ, 25 MADRID;REPROGRAMADO;77;1;9182;9,18223E+11;LICENCIA RETIRADA;20/05/2024;27/06/2024;CENTRO DE TELEGESTIO;11/04/24 Se tiende cable hoy;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;05/12/2023;06/11/2023;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;20/05/2024;27/06/2024;0,00 €;142,50 €;142,50 €;0,00 €;1.013,84 €;1.013,84 €;0,00 €;1.684,53 €;1.684,53 €;0,00 €;2.840,87 €;2.840,87 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;06/11/2023;;14/12/2023;;06/11/2023;06/11/2023;14/12/2023;;;EIFFAGE;;;;GG1;TRUE;P.S.: ALCALDE PEDRO GUTIERREZ, 25 MADRID-1;;12/04/2024;;0;;FALSE;05/01/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;25/11/2023;14/03/2024;2885;02/12/2023;;5;5624000070;13/12/2023;02/04/2024;ALTA;;FALSE;I;Trabajo en red reprogramado;2.840,87 €;1.684,53 €;Victor Fernandez Alvarez;;;90071052;;PZE;OR;CEN;MADRID                                            ;06/11/2023;29/04/2024;;2;06/12/2023;2;;;;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;2840,87;;;;;TRUE
FALSE;918223010115.1;P.S.: CARMEN, 10 MADRID;PEND.INST.PART;0;2;9182;9,18223E+11;;05/04/2024;15/04/2024;HERNANDEZ GARDUÑO DANIEL;;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;;08/11/2023;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;05/04/2024;15/04/2024;0,00 €;151,16 €;151,16 €;0,00 €;131,02 €;131,02 €;0,00 €;858,81 €;858,81 €;0,00 €;1.140,99 €;1.140,99 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;08/11/2023;;23/01/2024;;08/11/2023;08/11/2023;23/01/2024;;;EIFFAGE;;;;GG1;FALSE;P.S.: CARMEN, 10 MADRID-1;;12/04/2024;;0;;FALSE;11/04/2023;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;12/03/2023;06/03/2023;;16/03/2024;;0;5624000070;;;ALTA;3;FALSE;I;;1.140,99 €;858,81 €;HERNANDEZ GARDUÑO DANIEL;TGA;FALSE;;;;OR;CEN;MADRID                                            ;06/03/2023;;SI;;12/03/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;FALSE;;FALSE;;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;CENTRO;;0;1140,99;;;;;TRUE
FALSE;918222030078.1;P.S.: ANTONIO LOPEZ, 193 MADRID;PEND.INST.PART;0;1;9182;9,18222E+11;;11/07/2024;23/07/2024;LLORENTE MIGUEL ENRIQUE;;Necesidad de construir un CT.;PENDIENTE CONTRATA: GEOPORTAL;21/07/2024;30/06/2023;Instalaciones de enlace, LSMT, CT  , RSBT, Obra civil, PAT, Trabajos en CT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EN CURSO;EIFFAGE;ENCARGO DE EJECUCION;11/07/2024;23/07/2024;0,00 €;808,76 €;808,76 €;0,00 €;45.765,10 €;45.765,10 €;0,00 €;9.243,40 €;9.243,40 €;0,00 €;55.817,26 €;55.817,26 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;60;08/11/2023;;11/09/2023;;30/06/2023;30/06/2023;08/11/2023;;;EIFFAGE;;;;GG1;TRUE;P.S.: ANTONIO LOPEZ, 193 MADRID-1;;12/04/2024;;0;;FALSE;27/11/2023;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;30/06/2023;;02/09/2023;;1;5624000070;;;ALTA;5;TRUE;I;;56.896,79 €;10.322,93 €;LLORENTE MIGUEL ENRIQUE;TTD;TRUE;;;PZE;OR;CEN;MADRID                                            ;30/06/2023;;;;28/09/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/07/2023;TRUE;;FALSE;;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;USERA;;0;55817,26;;;;;FALSE
FALSE;918222030078.9;P.S.: ANTONIO LOPEZ, 193 MADRID;PEND.INST.PART;0;1;9182;9,18222E+11;;11/07/2024;23/07/2024;LLORENTE MIGUEL ENRIQUE;;Necesidad de construir un CT.;PENDIENTE CONTRATA: GEOPORTAL;21/07/2024;30/06/2023;Instalaciones de enlace, LSMT, CT  , RSBT, Obra civil, PAT, Trabajos en CT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EN CURSO;EIFFAGE;ENCARGO DE EJECUCION;11/07/2024;23/07/2024;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;462,07 €;462,07 €;0,00 €;462,07 €;462,07 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;60;08/11/2023;;;;30/06/2023;30/06/2023;08/11/2023;;;EIFFAGE;;;;GG1;FALSE;P.S.: ANTONIO LOPEZ, 193 MADRI-9;;12/04/2024;;0;;FALSE;27/11/2023;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;;;02/09/2023;;1;5624000070;;;ALTA;5;FALSE;I;;56.896,79 €;10.322,93 €;LLORENTE MIGUEL ENRIQUE;TTD;TRUE;;;PZE;OR;CEN;MADRID                                            ;11/09/2023;;;;28/09/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;12/09/2023;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;USERA;;0;462,07;;;;;FALSE
FALSE;918223050409.1;P.S.: GARGANTA DE LOS MONTES, 1 MADRID;PEND.INST.PART;0;3;9182;9,18223E+11;;12/04/2024;12/04/2024;;;Necesidad de ampliar la red BT.;;;09/11/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;12/04/2024;12/04/2024;0,00 €;99,15 €;99,15 €;0,00 €;0,00 €;0,00 €;0,00 €;392,56 €;392,56 €;0,00 €;491,71 €;491,71 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;09/11/2023;;;;09/11/2023;09/11/2023;;;;EIFFAGE;;;;GG1;FALSE;P.S.: GARGANTA DE LOS MONTES, 1 MADRID-1;;12/04/2024;;1;;FALSE;25/12/2023;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;25/11/2023;11/11/2023;;23/03/2024;;0;;;;ALTA;5;FALSE;I;;491,71 €;392,56 €;;TGA;FALSE;;NO EXCLUÍDA;;OR;CEN;MADRID                                            ;11/11/2023;24/05/2024;;;25/11/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;491,71;;;;;TRUE
FALSE;918221010429.1;P.S.: SAN DIEGO, 89 MADRID;PEND.INST.PART;0;1;9182;9,18221E+11;;13/08/2024;16/08/2024;;;Necesidad de construir un CT.;;;15/11/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;13/08/2024;16/08/2024;0,00 €;39,84 €;39,84 €;0,00 €;620,45 €;620,45 €;0,00 €;2.898,78 €;2.898,78 €;0,00 €;3.559,07 €;3.559,07 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;60;15/11/2023;;;;15/11/2023;15/11/2023;;;;EIFFAGE;;;;GG1;FALSE;P.S.: SAN DIEGO, 89 MADRID-1;;12/04/2024;;1;;FALSE;;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;15/11/2023;;10/02/2024;;0;;;;ALTA;5;FALSE;I;;3.559,07 €;2.898,78 €;;TTD;FALSE;;;;OR;CEN;MADRID                                            ;15/11/2023;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;PUENTE DE VALLECAS;;0;3559,07;;;;;FALSE
FALSE;918223090024.1;P.S.: TOLERANCIA, 4 MADRID;REPROGRAMADO;43;10;9182;9,18223E+11;LICENCIA RETIRADA;26/03/2024;26/04/2024;CENTRO DE TELEGESTIO;11/04/24 Se abre hoy;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;17/11/2023;15/11/2023;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;26/03/2024;26/04/2024;0,00 €;228,63 €;228,63 €;0,00 €;2.611,28 €;2.611,28 €;0,00 €;5.597,32 €;5.597,32 €;0,00 €;8.437,23 €;8.437,23 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;15/11/2023;;13/02/2024;;15/11/2023;15/11/2023;13/02/2024;;;EIFFAGE;;;;GG1;TRUE;P.S.: TOLERANCIA, 4 MADRID-1;;12/04/2024;;0;;FALSE;11/03/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;10/02/2024;25/03/2024;3150;18/11/2023;;4;5624000070;12/02/2024;25/03/2024;ALTA;3;FALSE;I;Necesidad nuevo TERed (avería no finalizada en semana en curso);8.437,23 €;5.597,32 €;Francisco Javier De Pablos Cecilia;TGA;FALSE;90088728;;PZE;OR;CEN;MADRID                                            ;15/11/2023;05/05/2024;;3;10/02/2024;1;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;8437,23;;;;;TRUE
FALSE;918223010198.1;P.S.: DEMOCRACIA, 62 MADRID;PEND.INST.PART;0;3;9182;9,18223E+11;;24/05/2024;27/05/2024;JUAN LABRA JORGE;;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;PENDIENTE CONTRATA: GEOPORTAL;;16/11/2023;;OP MAD CAPITAL SUR;ADJUDICADA;EN CURSO;EIFFAGE;ENCARGO DE EJECUCION;24/05/2024;27/05/2024;0,00 €;4,33 €;4,33 €;0,00 €;420,00 €;420,00 €;0,00 €;999,30 €;999,30 €;0,00 €;1.423,63 €;1.423,63 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;80;16/11/2023;;21/11/2023;;16/11/2023;16/11/2023;20/11/2023;;;EIFFAGE;;;;GG1;FALSE;P.S.: DEMOCRACIA, 62 MADRID-1;;12/04/2024;;1;;FALSE;;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;16/11/2023;;19/11/2023;;0;5624000070;;;ALTA;;FALSE;I;;1.871,29 €;1.446,96 €;JUAN LABRA JORGE;;;;;;OR;CEN;MADRID                                            ;16/11/2023;;;;;;;;;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;1423,63;;;;;FALSE
FALSE;918223070353.1;P.S.: GRAN VIA, 40 MADRID;PROGRAMADO;23;;9182;9,18223E+11;CERRAR EN PROGRAMACIÓN;01/04/2024;10/05/2024;CENTRO DE TELEGESTIO;11/03/24 Pte de replanteo en campo;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;04/12/2023;17/11/2023;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;01/04/2024;10/05/2024;0,00 €;210,14 €;210,14 €;0,00 €;1.229,26 €;1.229,26 €;0,00 €;7.629,01 €;7.629,01 €;0,00 €;9.068,41 €;9.068,41 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;17/11/2023;;12/03/2024;;17/11/2023;17/11/2023;12/03/2024;;;EIFFAGE;;;;GG1;TRUE;P.S.: GRAN VIA, 40 MADRID-1;;12/04/2024;;0;;FALSE;09/04/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;10/03/2024;17/11/2023;;20/11/2023;;1;5624000070;11/03/2024;11/03/2024;ALTA;5;FALSE;I;;9.068,41 €;7.629,01 €;Juan Carlos Barreiros Galindo;TGA;FALSE;90088728;;PZE;OR;CEN;MADRID                                            ;17/11/2023;08/09/2024;;1;10/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;CENTRO;;0;9068,41;;;;;TRUE
FALSE;918223090047.1;P.S.: VILLABLANCA, 34 MADRID;PEND.INST.PART;0;1;9182;9,18223E+11;;12/04/2024;16/04/2024;;;Necesidad de ampliar la red BT.;;;20/11/2023;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;12/04/2024;16/04/2024;0,00 €;198,59 €;198,59 €;0,00 €;305,74 €;305,74 €;0,00 €;2.045,43 €;2.045,43 €;0,00 €;2.549,76 €;2.549,76 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;20/11/2023;;;;20/11/2023;20/11/2023;;;;EIFFAGE;;;;GG1;FALSE;P.S.: VILLABLANCA, 34 MADRID-1;;12/04/2024;;0;;FALSE;11/01/2024;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;12/12/2023;20/11/2023;;23/03/2024;;0;;;;ALTA;3;FALSE;I;;2.549,76 €;2.045,43 €;;TGA;FALSE;;;;OR;CEN;MADRID                                            ;20/11/2023;11/06/2024;;;12/12/2023;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;2549,76;;;;;TRUE
